gene	geneID
ETV1	2115
ETV2	2116
ETV3	2117
ETV4	2118
ETV5	2119
ETV6	2120
EVC	2121
MECOM	2122
EVI2A	2123
EVI2B	2124
EVPL	2125
EVX1	2128
EWSR1	2130
EXT1	2131
EXT2	2132
EXT3	2133
EXTL1	2134
EXTL2	2135
EXTL3	2137
EYA1	2138
EYA2	2139
EYA3	2140
EYCL1	2141
EZH1	2145
EZH2	2146
F2	2147
F2R	2149
F2RL1	2150
F2RL2	2151
F3	2152
F5	2153
F7	2155
F7R	2156
F8	2157
F9	2158
F10	2159
F11	2160
F12	2161
F13A1	2162
F13B	2165
FAAH	2166
FABP4	2167
FABP1	2168
FABP2	2169
FABP3	2170
FABP5	2171
FABP6	2172
FABP7	2173
FANCA	2175
FANCC	2176
FANCD2	2177
FANCE	2178
ACSL1	2180
ACSL3	2181
ACSL4	2182
FAH	2184
PTK2B	2185
BPTF	2186
FANCB	2187
FANCF	2188
FANCG	2189
FAP	2191
FBLN1	2192
FARSA	2193
FASN	2194
FAT1	2195
FAT2	2196
FAU	2197
FBLN2	2199
FBN1	2200
FBN2	2201
EFEMP1	2202
FBP1	2203
FCAR	2204
FCER1A	2205
MS4A2	2206
FCER1G	2207
FCER2	2208
FCGR1A	2209
FCGR1B	2210
FCGR2A	2212
FCGR2B	2213
FCGR3A	2214
FCGR3B	2215
FDX1P2	2216
FCGRT	2217
FKTN	2218
FCN1	2219
FCN2	2220
FCP1	2221
FDFT1	2222
FDPS	2224
FDPSP3	2227
FDPSP4	2228
FDPSP5	2229
FDX1	2230
FDX1P1	2231
FDXR	2232
FEB1	2233
FEB2	2234
FECH	2235
FECHP1	2236
FEN1	2237
GPC4	2239
FER	2241
FES	2242
FGA	2243
FGB	2244
FGD1	2245
FGF1	2246
FGF2	2247
FGF3	2248
FGF4	2249
FGF5	2250
FGF6	2251
FGF7	2252
FGF8	2253
FGF9	2254
FGF10	2255
FGF11	2256
FGF12	2257
FGF13	2258
FGF14	2259
FGFR1	2260
FGFR3	2261
GPC5	2262
FGFR2	2263
FGFR4	2264
FGG	2266
FGL1	2267
FGR	2268
FGS2	2270
FH	2271
FHIT	2272
FHL1	2273
FHL2	2274
FHL3	2275
VEGFD	2277
FKBP1A	2280
FKBP1B	2281
FKBP1AP1	2282
FKBP1AP2	2283
FKBP1AP3	2284
FKBP1AP4	2285
FKBP2	2286
FKBP3	2287
FKBP4	2288
FKBP5	2289
FOXG1	2290
FOXF1	2294
FOXF2	2295
FOXC1	2296
FOXD1	2297
FOXD4	2298
FOXI1	2299
FOXL1	2300
FOXE3	2301
FOXJ1	2302
FOXC2	2303
FOXE1	2304
FOXM1	2305
FOXD2	2306
FOXS1	2307
FOXO1	2308
FOXO3	2309
FOXO3B	2310
FOXO1B	2311
FLG	2312
FLI1	2313
FLII	2314
MLANA	2315
FLNA	2316
FLNB	2317
FLNC	2318
FLOT2	2319
FLT1	2321
FLT3	2322
FLT3LG	2323
FLT4	2324
FMO1	2326
FMO2	2327
FMO3	2328
FMO4	2329
FMO5	2330
FMOD	2331
FMR1	2332
AFF2	2334
FN1	2335
FNTA	2339
FNTAP2	2341
FNTB	2342
FOLH1	2346
FOLR1	2348
FOLR2	2350
FOLR3	2352
FOS	2353
FOSB	2354
FOSL2	2355
FPGS	2356
FPR1	2357
FPR2	2358
FPR3	2359
FRA1A	2360
FRA1B	2361
FRA1C	2362
FRA1D	2363
FRA1E	2364
FRA1F	2365
FRA1G	2366
FRA1H	2367
FRA1I	2368
FRA1J	2369
FRA1K	2370
FRA1L	2371
FRA1M	2372
FRA2A	2373
FRA2B	2374
FRA2C	2375
FRA2D	2376
FRA2E	2377
FRA2F	2378
FRA2G	2379
FRA2H	2380
FRA2I	2381
FRA2J	2382
FRA2K	2383
FRA3A	2384
FRA3C	2386
FRA3D	2387
FRA4A	2388
FRA4B	2389
FRA4C	2390
FRA4D	2391
FRA5A	2393
FRA5B	2394
FXN	2395
FRA5C	2396
FRA5D	2397
FRA5E	2398
FRA5F	2399
FRA5G	2400
FRA6A	2401
FRA6B	2402
FRA6C	2403
FRA6D	2404
FRA6E	2405
FRA6F	2406
FRA6G	2407
FRA7A	2408
FRA7B	2409
FRA7C	2410
FRA7D	2411
FRA7E	2412
FRA7F	2413
FRA7G	2414
FRA7H	2415
FRA7I	2416
FRA7J	2417
FRA8A	2418
FRA8B	2419
FRDA2	2420
FRA8C	2421
FRA8D	2422
FRA8E	2423
FRA9A	2425
FRA9B	2426
FRA9C	2427
FRA9D	2428
FRA9E	2429
FRA9F	2430
FRA10A	2431
FRA10B	2432
FRA10C	2433
FRA10D	2434
FRA10E	2435
FRA10F	2436
FRA10G	2437
FRA11A	2438
FRA11C	2440
FRA11D	2441
FRA11E	2442
FRA11F	2443
FRK	2444
FRA11G	2445
FRA11H	2446
FRA11I	2447
FRA12A	2448
FRA12B	2449
FRA12C	2450
FRA12D	2451
FRA12E	2452
FRA13A	2453
FRA13B	2454
FRA13C	2455
FRA13D	2456
FRA14B	2457
FRA14C	2458
FRA15A	2459
FRA16A	2460
FRA16B	2461
FRA16C	2462
FRA16D	2463
FRA16E	2464
FRA17A	2465
FRA17B	2466
FRA18A	2467
FRA18B	2468
FRA19A	2469
FRA19B	2470
FRA20A	2471
FRA20B	2472
FRA22A	2473
FRA22B	2474
MTOR	2475
FRAXA	2477
FRAXB	2478
FRAXC	2479
FRAXD	2480
FRAXE	2481
FRG1	2483
FRZB	2487
FSHB	2488
FSHMD1A	2489
FSHMD1B	2490
CENPI	2491
FSHR	2492
NR5A2	2494
FTH1	2495
FTH1P1	2496
FTH1P2	2497
FTH1P3	2498
FTH1P4	2499
FTH1P7	2500
FTH1P8	2501
FTH1P10	2502
FTH1P11	2503
FTH1P12	2504
FTH1P15	2507
FTH1P16	2508
FTH1P5	2509
FTH1P21	2510
FTL	2512
ADAM2	2515
NR5A1	2516
FUCA1	2517
FUCA1P1	2518
FUCA2	2519
GAST	2520
FUS	2521
FUSE	2522
FUT1	2523
FUT2	2524
FUT3	2525
FUT4	2526
FUT5	2527
FUT6	2528
FUT7	2529
FUT8	2530
KDSR	2531
ACKR1	2532
FYB1	2533
FYN	2534
FZD2	2535
IFI6	2537
G6PC	2538
G6PD	2539
G6PR	2541
SLC37A4	2542
GAGE1	2543
XRCC6	2547
GAA	2548
GAB1	2549
GABBR1	2550
GABPA	2551
GABPB1	2553
GABRA1	2554
GABRA2	2555
GABRA3	2556
GABRA4	2557
GABRA5	2558
GABRA6	2559
GABRB1	2560
GABRB2	2561
GABRB3	2562
GABRD	2563
GABRE	2564
GABRG1	2565
GABRG2	2566
GABRG3	2567
GABRP	2568
GABRR1	2569
GABRR2	2570
GAD1	2571
GAD2	2572
GAGE2C	2574
GAGE4	2576
GAGE5	2577
GAGE6	2578
GAGE7	2579
GAK	2580
GALC	2581
GALE	2582
B4GALNT1	2583
GALK1	2584
GALK2	2585
GALR1	2587
GALNS	2588
GALNT1	2589
GALNT2	2590
GALNT3	2591
GALT	2592
GAMT	2593
GANC	2595
GAP43	2596
GAPDH	2597
GAPDHP60	2601
GAPDHP67	2609
GAPDHP69	2611
GAPDHP71	2613
LRRC32	2615
GAPDHP1	2616
GARS	2617
GART	2618
GAS1	2619
GAS2	2620
GAS6	2621
GAS8	2622
GATA1	2623
GATA2	2624
GATA3	2625
GATA4	2626
GATA6	2627
GATM	2628
GBA	2629
GBAP1	2630
NIPSNAP2	2631
GBE1	2632
GBP1	2633
GBP2	2634
GBP3	2635
GBX1	2636
GBX2	2637
GC	2638
GCDH	2639
GCG	2641
GCGR	2642
GCH1	2643
GCHFR	2644
GCK	2645
GCKR	2646
BLOC1S1	2647
KAT2A	2648
NR6A1	2649
GCNT1	2650
GCNT2	2651
OPN1MW	2652
GCSH	2653
GCY	2656
GDF1	2657
GDF2	2658
MSTN	2660
GDF9	2661
GDF10	2662
GDI1	2664
GDI2	2665
GDI2P1	2667
GDNF	2668
GEM	2669
GFAP	2670
GFER	2671
GFI1	2672
GFPT1	2673
GFRA1	2674
GFRA2	2675
GFRA3	2676
GGCX	2677
GGT1	2678
GGT3P	2679
GGTA1P	2681
B4GALT1	2683
GGT7	2686
GGT5	2687
GH1	2688
GH2	2689
GHR	2690
GHRH	2691
GHRHR	2692
GHSR	2693
GIF	2694
GIP	2695
GIPR	2696
GJA1	2697
GJA1P1	2698
GJA3	2700
GJA4	2701
GJA5	2702
GJA8	2703
GJB1	2705
GJB2	2706
GJB3	2707
GJB5	2709
GK	2710
GK2	2712
GK3P	2713
GK4P	2716
GLA	2717
GPC3	2719
GLB1	2720
GLC1B	2722
GLC1C	2723
GLC1D	2724
GLC2A	2727
GLC3B	2728
GCLC	2729
GCLM	2730
GLDC	2731
GLDCP1	2732
GLE1	2733
GLG1	2734
GLI1	2735
GLI2	2736
GLI3	2737
GLI4	2738
GLO1	2739
GLP1R	2740
GLRA1	2741
GLRA2	2742
GLRB	2743
GLS	2744
GLRX	2745
GLUD1	2746
GLUD2	2747
GLUD1P3	2749
GLUD1P4	2750
GLUD1P5	2751
GLUL	2752
GLULP1	2753
GLULP2	2754
GLYB	2757
GLYS1	2759
GM2A	2760
GM2AP1	2761
GMDS	2762
GMFA	2763
GMFB	2764
GML	2765
GMPR	2766
GNA11	2767
GNA12	2768
GNA15	2769
GNAI1	2770
GNAI2	2771
GNAI2P1	2772
GNAI3	2773
GNAL	2774
GNAO1	2775
GNAQ	2776
GNAQP1	2777
GNAS	2778
GNAT1	2779
GNAT2	2780
GNAZ	2781
GNB1	2782
GNB2	2783
GNB3	2784
GNG3	2785
GNG4	2786
GNG5	2787
GNG7	2788
GNG5P1	2789
GNG10	2790
GNG11	2791
GNGT1	2792
GNGT2	2793
GNL1	2794
GNRH1	2796
GNRH2	2797
GNRHR	2798
GNS	2799
GOLGA1	2800
GOLGA2	2801
GOLGA3	2802
GOLGA4	2803
GOLGB1	2804
GOT1	2805
GOT2	2806
SFN	2810
GP1BA	2811
GP1BB	2812
GP2	2813
GP5	2814
GP9	2815
GPC1	2817
GPD1	2819
GPD2	2820
GPI	2821
GPLD1	2822
GPM6A	2823
GPM6B	2824
GPR1	2825
CCR10	2826
GPR3	2827
GPR4	2828
XCR1	2829
GPR6	2830
NPBWR1	2831
NPBWR2	2832
CXCR3	2833
PRLHR	2834
GPR12	2835
UTS2R	2837
GPR15	2838
GPR17	2840
GPR18	2841
GPR19	2842
GPR20	2843
GPR21	2844
GPR22	2845
LPAR4	2846
MCHR1	2847
GPR25	2848
GPR26	2849
GPR27	2850
GPER1	2852
GPR31	2853
GPR32	2854
GPR32P1	2855
GPR33	2856
GPR34	2857
GPR35	2859
GPR36	2860
GPR37	2861
MLNR	2862
GPR39	2863
FFAR1	2864
FFAR3	2865
GPR42	2866
FFAR2	2867
GRK4	2868
GRK5	2869
GRK6	2870
GRK6P1	2871
MKNK2	2872
GPS1	2873
GPS2	2874
GPT	2875
GPX1	2876
GPX2	2877
GPX3	2878
GPX4	2879
GPX5	2880
GPX7	2882
GPX1P2	2884
GRB2	2885
GRB7	2886
GRB10	2887
GRB14	2888
RAPGEF1	2889
GRIA1	2890
GRIA2	2891
GRIA3	2892
GRIA4	2893
GRID1	2894
GRID2	2895
GRN	2896
GRIK1	2897
GRIK2	2898
GRIK3	2899
GRIK4	2900
GRIK5	2901
GRIN1	2902
GRIN2A	2903
GRIN2B	2904
GRIN2C	2905
GRIN2D	2906
GRINA	2907
NR3C1	2908
ARHGAP35	2909
NR3C1P1	2910
GRM1	2911
GRM2	2912
GRM3	2913
GRM4	2914
GRM5	2915
GRM6	2916
GRM7	2917
GRM8	2918
CXCL1	2919
CXCL2	2920
CXCL3	2921
GRP	2922
PDIA3	2923
GRPR	2925
GRSF1	2926
GSC2	2928
GSK3A	2931
GSK3B	2932
GSM1	2933
GSN	2934
GSPT1	2935
GSR	2936
GSS	2937
GSTA1	2938
GSTA2	2939
GSTA3	2940
GSTA4	2941
GSTA6P	2942
GSTM1	2944
GSTM2	2946
GSTM3	2947
GSTM4	2948
GSTM5	2949
GSTP1	2950
GSTP1P1	2951
GSTT2	2953
GSTZ1	2954
MSH6	2956
GTF2A1	2957
GTF2A2	2958
GTF2B	2959
GTF2E1	2960
GTF2E2	2961
GTF2F1	2962
GTF2F2	2963
GTF2F2P1	2964
GTF2H1	2965
GTF2H2	2966
GTF2H3	2967
GTF2H4	2968
GTF2I	2969
GTF2IP1	2970
GTF3A	2971
BRF1	2972
GTS	2973
GUCY1B2	2974
GTF3C1	2975
GTF3C2	2976
GUCY1A2	2977
GUCA1A	2978
GUCA1B	2979
GUCA2A	2980
GUCA2B	2981
GUCY1A1	2982
GUCY1B1	2983
GUCY2C	2984
GUCY2F	2986
GUK1	2987
GUK2	2988
GULOP	2989
GUSB	2990
GYG1	2992
GYPA	2993
GYPB	2994
GYPC	2995
GYPE	2996
GYS1	2997
GYS2	2998
GZMH	2999
GUCY2D	3000
GZMA	3001
GZMB	3002
GZMK	3003
GZMM	3004
H1F0	3005
HIST1H1C	3006
HIST1H1D	3007
HIST1H1E	3008
HIST1H1B	3009
HIST1H1T	3010
HIST1H2AE	3012
HIST1H2AD	3013
H2AFX	3014
H2AFZ	3015
HIST1H2BD	3017
HIST1H2BB	3018
H3F3A	3020
H3F3B	3021
HIST1H1A	3024
HABP2	3026
HSD17B10	3028
HAGH	3029
HADHA	3030
HADHAP1	3031
HADHB	3032
HADH	3033
HAL	3034
HARS	3035
HAS1	3036
HAS2	3037
HAS3	3038
HBA1	3039
HBA2	3040
HBAP1	3041
HBM	3042
HBB	3043
HBBP1	3044
HBD	3045
HBE1	3046
HBG1	3047
HBG2	3048
HBQ1	3049
HBZ	3050
HBZP1	3051
HCCS	3052
SERPIND1	3053
HCFC1	3054
HCK	3055
HCL1	3056
HCL2	3057
HCLS1	3059
HCRT	3060
HCRTR1	3061
HCRTR2	3062
HCVS	3063
HTT	3064
HDAC1	3065
HDAC2	3066
HDC	3067
HDGF	3068
HDLBP	3069
HELLS	3070
NCKAP1L	3071
HEXA	3073
HEXB	3074
CFH	3075
HFE	3077
CFHR1	3078
CFHR2	3080
HGD	3081
HGF	3082
HGFAC	3083
NRG1	3084
HHEX	3087
HIC1	3090
HIF1A	3091
HIP1	3092
UBE2K	3093
HINT1	3094
HIVEP1	3096
HIVEP2	3097
HK1	3098
HK2	3099
HK3	3101
ZBTB48	3104
HLA-A	3105
HLA-B	3106
HLA-C	3107
HLA-DMA	3108
HLA-DMB	3109
MNX1	3110
HLA-DOA	3111
HLA-DOB	3112
HLA-DPA1	3113
HLA-DPB1	3115
HLA-DPB2	3116
HLA-DQA1	3117
HLA-DQA2	3118
HLA-DQB1	3119
HLA-DQB2	3120
HLA-DQB3	3121
HLA-DRA	3122
HLA-DRB1	3123
HLA-DRB5	3127
HLA-DRB6	3128
HLF	3131
HLA-DRB9	3132
HLA-E	3133
HLA-F	3134
HLA-G	3135
HLA-H	3136
HLA-J	3137
HLA-K	3138
HLA-L	3139
MR1	3140
HLCS	3141
HLX	3142
HMBS	3145
HMGB1	3146
HMGB2	3148
HMGB3	3149
HMGN1	3150
HMGN2	3151
HMGN2P11	3152
HMGN2P12	3153
HMGCL	3155
HMGCR	3156
HMGCS1	3157
HMGCS2	3158
HMGA1	3159
HMMR	3161
HMOX1	3162
HMOX2	3163
NR4A1	3164
HMX1	3166
HMX2	3167
FOXA1	3169
FOXA2	3170
FOXA3	3171
HNF4A	3172
HNF4G	3174
ONECUT1	3175
HNMT	3176
SLC29A2	3177
HNRNPA1	3178
HNRNPA2B1	3181
HNRNPAB	3182
HNRNPC	3183
HNRNPD	3184
HNRNPF	3185
RBMXP1	3186
HNRNPH1	3187
HNRNPH2	3188
HNRNPH3	3189
HNRNPK	3190
HNRNPL	3191
HNRNPU	3192
HOAC	3193
TLX1	3195
TLX2	3196
HOXA@	3197
HOXA1	3198
HOXA2	3199
HOXA3	3200
HOXA4	3201
HOXA5	3202
HOXA6	3203
HOXA7	3204
HOXA9	3205
HOXA10	3206
HOXA11	3207
HPCA	3208
HOXA13	3209
HOXB@	3210
HOXB1	3211
HOXB2	3212
HOXB3	3213
HOXB4	3214
HOXB5	3215
HOXB6	3216
HOXB7	3217
HOXB8	3218
HOXB9	3219
HOXC@	3220
HOXC4	3221
HOXC5	3222
HOXC6	3223
HOXC8	3224
HOXC9	3225
HOXC10	3226
HOXC11	3227
HOXC12	3228
HOXC13	3229
HOXD@	3230
HOXD1	3231
HOXD3	3232
HOXD4	3233
HOXD8	3234
HOXD9	3235
HOXD10	3236
HOXD11	3237
HOXD12	3238
HOXD13	3239
HP	3240
HPCAL1	3241
HPD	3242
HPE1	3244
HPFH2	3247
HPGD	3248
HPN	3249
HPR	3250
HPRT1	3251
HPRT1P2	3254
HPRT1P3	3255
HPS1	3257
HPT	3258
HPV6AI1	3259
HPV18I1	3260
HPV18I2	3261
HPX	3263
HRAS	3265
ERAS	3266
AGFG1	3267
AGFG2	3268
HRH1	3269
HRC	3270
HRES1	3272
HRG	3273
HRH2	3274
PRMT2	3275
PRMT1	3276
HES1	3280
HSBP1	3281
HSD3B1	3283
HSD3B2	3284
HSD11B1	3290
HSD11B2	3291
HSD17B1	3292
HSD17B3	3293
HSD17B2	3294
HSD17B4	3295
HSF1	3297
HSF2	3298
HSF4	3299
DNAJB2	3300
DNAJA1	3301
HSPA1A	3303
HSPA1B	3304
HSPA1L	3305
HSPA2	3306
HSPA4	3308
HSPA5	3309
HSPA6	3310
HSPA7	3311
HSPA8	3312
HSPA9	3313
HSPA8P1	3314
HSPB1	3315
HSPB2	3316
HSP90AA1	3320
IGSF3	3321
HSP90AA3P	3322
HSP90AA4P	3323
HSP90AA2P	3324
HSP90AB1	3326
HSP90AB3P	3327
HSPD1	3329
HSPD1P3	3332
HSPE1	3336
DNAJB1	3337
DNAJC4	3338
HSPG2	3339
NDST1	3340
HTC1	3341
HTC2	3342
HTL	3343
FOXN2	3344
HTN1	3346
HTN3	3347
HTOR	3349
HTR1A	3350
HTR1B	3351
HTR1D	3352
HTR1E	3354
HTR1F	3355
HTR2A	3356
HTR2B	3357
HTR2C	3358
HTR3A	3359
HTR4	3360
HTR5A	3361
HTR6	3362
HTR7	3363
HUS1	3364
HVBS7	3369
HVBS8	3370
TNC	3371
HYAL1	3373
IAPP	3375
IARS	3376
IBD2	3378
IBSP	3381
ICA1	3382
ICAM1	3383
ICAM2	3384
ICAM3	3385
ICAM4	3386
ICR1	3388
ICR3	3390
ICR4	3391
IRF8	3394
MRPL58	3396
ID1	3397
ID2	3398
ID3	3399
ID4	3400
IDDM3	3402
IDDM4	3403
IDDM6	3405
IDDM7	3406
IDDM8	3407
IDDM9	3408
IDDM11	3410
IDDM13	3412
IDDM14	3413
IDDM15	3414
IDDM16	3415
IDE	3416
IDH1	3417
IDH2	3418
IDH3A	3419
IDH3B	3420
IDH3G	3421
IDI1	3422
IDS	3423
IDSP1	3424
IDUA	3425
CFI	3426
IFI16	3428
IFI27	3429
IFI35	3430
SP110	3431
IFIT2	3433
IFIT1	3434
IFIT3	3437
IFNA1	3439
IFNA2	3440
IFNA4	3441
IFNA5	3442
IFNA6	3443
IFNA7	3444
IFNA8	3445
IFNA10	3446
IFNA13	3447
IFNA14	3448
IFNA16	3449
IFNA17	3451
IFNA21	3452
IFNA22P	3453
IFNAR1	3454
IFNAR2	3455
IFNB1	3456
IFNG	3458
IFNGR1	3459
IFNGR2	3460
IFNA11P	3461
IFNA20P	3463
IFNR	3466
IFNW1	3467
IFNWP4	3469
IFNWP19	3474
IFRD1	3475
IGBP1	3476
IGES	3478
IGF1	3479
IGF1R	3480
IGF2	3481
IGF2R	3482
IGFALS	3483
IGFBP1	3484
IGFBP2	3485
IGFBP3	3486
IGFBP4	3487
IGFBP5	3488
IGFBP6	3489
IGFBP7	3490
CYR61	3491
IGH	3492
IGHA1	3493
IGHA2	3494
IGHD	3495
IGHE	3497
IGHEP1	3498
IGHEP2	3499
IGHG1	3500
IGHG2	3501
IGHG3	3502
IGHG4	3503
IGHGP	3505
IGHM	3507
IGHMBP2	3508
JCHAIN	3512
JCHAINP1	3513
IGKC	3514
IGKDEL	3515
RBPJ	3516
RBPJP2	3517
IGKV3OR2-268	3523
IGKV1OR1-1	3525
IGKV3OR22-2	3527
IGKV2OR22-3	3529
IGKV1OR22-1	3530
IGKV1OR2-1	3531
IGKV1OR-2	3532
IGKV1OR-4	3534
IGL	3535
IGLC1	3537
IGLC2	3538
IGLC3	3539
IGLC4	3540
IGLC5	3541
IGLC6	3542
IGLL1	3543
IGLL2P	3544
IGSF1	3547
IHG1	3548
IHH	3549
IK	3550
IKBKB	3551
IL1A	3552
IL1B	3553
IL1R1	3554
IL1RAP	3556
IL1RN	3557
IL2	3558
IL2RA	3559
IL2RB	3560
IL2RG	3561
IL3	3562
IL3RA	3563
IL4	3565
IL4R	3566
IL5	3567
IL5RA	3568
IL6	3569
IL6R	3570
IL6ST	3572
IL6STP1	3573
IL7	3574
IL7R	3575
CXCL8	3576
CXCR1	3577
IL9	3578
CXCR2	3579
CXCR2P1	3580
IL9R	3581
IL10	3586
IL10RA	3587
IL10RB	3588
IL11	3589
IL11RA	3590
IL12A	3592
IL12B	3593
IL12RB1	3594
IL12RB2	3595
IL13	3596
IL13RA1	3597
IL13RA2	3598
IL15	3600
IL15RA	3601
IL16	3603
TNFRSF9	3604
IL17A	3605
IL18	3606
FOXK2	3607
ILF2	3608
ILF3	3609
ILK	3611
IMPA1	3612
IMPA2	3613
IMPDH1	3614
IMPDH2	3615
IMPG1	3617
INCENP	3619
IDO1	3620
ING1	3621
ING2	3622
INHA	3623
INHBA	3624
INHBB	3625
INHBC	3626
CXCL10	3627
INPP1	3628
INS	3630
INPP4A	3631
INPP5A	3632
INPP5B	3633
INPP5D	3635
INPPL1	3636
INSIG1	3638
INSL3	3640
INSL4	3641
INSM1	3642
INSR	3643
INSRR	3645
EIF3E	3646
EIF3EP1	3647
PDX1	3651
IPP	3652
IPW	3653
IRAK1	3654
ITGA6	3655
IRAK2	3656
IREB2	3658
IRF1	3659
IRF2	3660
IRF3	3661
IRF4	3662
IRF5	3663
IRF6	3664
IRF7	3665
IRS1	3667
ISG20	3669
ISL1	3670
ISLR	3671
ITGA1	3672
ITGA2	3673
ITGA2B	3674
ITGA3	3675
ITGA4	3676
ITGA5	3678
ITGA7	3679
ITGA9	3680
ITGAD	3681
ITGAE	3682
ITGAL	3683
ITGAM	3684
ITGAV	3685
ITGAX	3687
ITGB1	3688
ITGB2	3689
ITGB3	3690
ITGB4	3691
EIF6	3692
ITGB5	3693
ITGB6	3694
ITGB7	3695
ITGB8	3696
ITIH1	3697
ITIH2	3698
ITIH3	3699
ITIH4	3700
ITK	3702
STT3A	3703
ITPA	3704
ITPK1	3705
ITPKA	3706
ITPKB	3707
ITPR1	3708
ITPR2	3709
ITPR3	3710
IVD	3712
IVL	3713
JAG2	3714
JAK1	3716
JAK2	3717
JAK3	3718
JBS	3719
JARID2	3720
JUN	3725
JUNB	3726
JUND	3727
JUP	3728
ANOS1	3730
CD82	3732
ANOS2P	3734
KARS	3735
KCNA1	3736
KCNA2	3737
KCNA3	3738
KCNA4	3739
KCNA5	3741
KCNA6	3742
KCNA7	3743
KCNA10	3744
KCNB1	3745
KCNC1	3746
KCNC2	3747
KCNC3	3748
KCNC4	3749
KCND1	3750
KCND2	3751
KCND3	3752
KCNE1	3753
KCNF1	3754
KCNG1	3755
KCNH1	3756
KCNH2	3757
KCNJ1	3758
KCNJ2	3759
KCNJ3	3760
KCNJ4	3761
KCNJ5	3762
KCNJ6	3763
KCNJ8	3764
KCNJ9	3765
KCNJ10	3766
KCNJ11	3767
KCNJ12	3768
KCNJ13	3769
KCNJ14	3770
KCNJ15	3772
KCNJ16	3773
KCNK1	3775
KCNK2	3776
KCNK3	3777
KCNMA1	3778
KCNMB1	3779
KCNN1	3780
KCNN2	3781
KCNN3	3782
KCNN4	3783
KCNQ1	3784
KCNQ2	3785
KCNQ3	3786
KCNS1	3787
KCNS2	3788
KCNS3	3790
KDR	3791
KEL	3792
KHK	3795
KIF2A	3796
KIF3C	3797
KIF5A	3798
KIF5B	3799
KIF5C	3800
KIFC3	3801
KIR2DL1	3802
KIR2DL3	3804
KIR2DL4	3805
KIR2DS4	3809
KIR3DL1	3811
KIR3DL2	3812
KISS1	3814
KIT	3815
KLK1	3816
KLK2	3817
KLKB1	3818
KLRB1	3820
KLRC1	3821
KLRC2	3822
KLRC3	3823
KLRD1	3824
KNG1	3827
KLC1	3831
KIF11	3832
KIFC1	3833
KIF25	3834
KIF22	3835
KPNA1	3836
KPNB1	3837
KPNA2	3838
KPNA3	3839
KPNA4	3840
KPNA5	3841
TNPO1	3842
IPO5	3843
KRASP1	3844
KRAS	3845
KRTAP5-9	3846
KRT1	3848
KRT2	3849
KRT3	3850
KRT4	3851
KRT5	3852
KRT6A	3853
KRT6B	3854
KRT7	3855
KRT8	3856
KRT9	3857
KRT10	3858
KRT12	3859
KRT13	3860
KRT14	3861
KRT15	3866
KRT16	3868
KRT17	3872
KRT18	3875
KRT18P11	3876
KRT18P1	3879
KRT19	3880
KRT31	3881
KRT32	3882
KRT33A	3883
KRT33B	3884
KRT34	3885
KRT35	3886
KRT81	3887
KRT82	3888
KRT83	3889
KRT84	3890
KRT85	3891
KRT86	3892
KTN1	3895
KWE	3896
L1CAM	3897
LAD1	3898
AFF3	3899
LAG3	3902
LAIR1	3903
LAIR2	3904
LAKLG	3905
LALBA	3906
LAMA2	3908
LAMA3	3909
LAMA4	3910
LAMA5	3911
LAMB1	3912
LAMB2	3913
LAMB3	3914
LAMC1	3915
LAMP1	3916
LAMC2	3918
LAMP2	3920
RPSA	3921
RPSAP13	3923
RPSAP14	3924
STMN1	3925
LASP1	3927
LBP	3929
LBR	3930
LCAT	3931
LCK	3932
LCN1	3933
LCN2	3934
LCP1	3936
LCP2	3937
LCT	3938
LDHA	3939
LDHAP1	3940
LDHB	3945
LDHBP2	3947
LDHC	3948
LDLR	3949
LECT2	3950
LEP	3952
LEPR	3953
LETM1	3954
LFNG	3955
LGALS1	3956
LGALS2	3957
LGALS3	3958
LGALS3BP	3959
LGALS4	3960
LGALS7	3963
LGALS8	3964
LGALS9	3965
LHB	3972
LHCGR	3973
LHX1	3975
LIF	3976
LIFR	3977
LIG1	3978
LIG3	3980
LIG4	3981
LIM2	3982
ABLIM1	3983
LIMK1	3984
LIMK2	3985
LIMS1	3987
LIPA	3988
LIPB	3989
LIPC	3990
LIPE	3991
FADS1	3992
LLGL2	3993
FADS3	3995
LLGL1	3996
LMAN1	3998
LMNA	4000
LMNB1	4001
LMO1	4004
LMO2	4005
PRICKLE3	4007
LMO7	4008
LMX1A	4009
LMX1B	4010
LNPEP	4012
VWA5A	4013
LOR	4014
LOX	4015
LOXL1	4016
LOXL2	4017
LPA	4018
LPAL1	4019
LPL	4023
LPO	4025
LPP	4026
LRMP	4033
LRCH4	4034
LRP1	4035
LRP2	4036
LRP3	4037
LRP4	4038
LRP6	4040
LRP5	4041
LRPAP1	4043
LSAMP	4045
LSP1	4046
LSS	4047
LTA4H	4048
LTA	4049
LTB	4050
CYP4F3	4051
LTBP1	4052
LTBP2	4053
LTBP3	4054
LTBR	4055
LTC4S	4056
LTF	4057
LTK	4058
BCAM	4059
LUM	4060
LY6E	4061
LY6H	4062
LY9	4063
CD180	4064
LY75	4065
LYL1	4066
LYN	4067
SH2D1A	4068
LYZ	4069
TACSTD2	4070
TM4SF1	4071
EPCAM	4072
M6PR	4074
CAPRIN1	4076
NBR1	4077
MAA	4080
MAB21L1	4081
MARCKS	4082
MARCKSP1	4083
MXD1	4084
MAD2L1	4085
SMAD1	4086
SMAD2	4087
